Direccion,lat,lon,Unnamed: 0
"La Parroquia 7500 - 7800, La Florida, Chile, Vicente Valdés, La Florida, RM (Metropolitana)",-33.526337,-70.596756,375
"Vicuña Mackenna Poniente, Plaza Vespucio, La Florida, RM (Metropolitana)",-33.5190503,-70.5983213,376
,,,377
"Avenida Central 1 - 300, La Florida, Chile, Los Quillayes, La Florida, RM (Metropolitana)",-33.5329784,-70.5880481,378
"Millaray / Vicuña Mackenna Poniente, Plaza Vespucio, La Florida, RM (Metropolitana)",-33.5190503,-70.5983213,379
,,,380
,,,381
"Barcelona 1 - 300, La Florida, Chile, Plaza Vespucio, La Florida, RM (Metropolitana)",-33.5226882,-70.5987142,382
,,,383
"Vicuña Mackenna Poniente - A Vespucio/edificio Bellavista - La Florida, Plaza Vespucio, La Florida, RM (Metropolitana)",-33.5210346,-70.6015898,384
"Metro Santa Rosa, San Gregorio, La Granja, RM (Metropolitana)",-33.5372732,-70.6345376,385
"Avenida Punta Arenas 7800 - 8100, La Granja, RM (Metropolitana)",-33.5269374,-70.6101528,386
"Los Cipreses / Los Duraznos, La Pintana, RM (Metropolitana)",-33.6181585,-70.6385972,387
"El Mariscal / Santa Rosa, La Pintana, RM (Metropolitana)",-33.6114062,-70.626569,388
"Metro Príncipe De Gales, Metro Príncipe de Gales - Country Club, La Reina, RM (Metropolitana)",-33.43916,-70.57309,389
"Av. Larraín 6300 - 6600, La Reina, Región Metropolitana, Chile, Metro Simón Bolivar, La Reina, RM (Metropolitana)",-33.4527178,-70.5644444,390
"Avenida Larraín 6642, Oficina 416, La Reina, Chile, Metro Simón Bolivar, La Reina, RM (Metropolitana)",-33.4521876,-70.5613071,391
"Palmas de Mallorca, La Reina, RM (Metropolitana)",-33.44769,-70.557785,392
"Metro Simón Bolivar, La Reina, RM (Metropolitana)",-33.445254,-70.5715222,393
"Metro Simón Bolivar, La Reina, RM (Metropolitana)",-33.445254,-70.5715222,394
"Avenida Larraín 6642, La Reina, Chile, Metro Simón Bolivar, La Reina, RM (Metropolitana)",-33.4521876,-70.5613071,395
"Avda Ossa/plaza Egaña, Metro Simón Bolivar, La Reina, RM (Metropolitana)",-33.4463745,-70.5720557,396
"Príncipe De Gales 5700 - 6000, La Reina, Chile, Metro Príncipe de Gales - Country Club, La Reina, RM (Metropolitana)",-33.43916,-70.57309,397
"Metro Simón Bolivar, La Reina, RM (Metropolitana)",-33.445254,-70.5715222,398
"Av. Ossa, 1 - 300, Metro Simón Bolivar, La Reina, RM (Metropolitana)",-33.4420668,-70.5729817,399
"Arrieta / Tobalaba, Francisco de Villagra, La Reina, RM (Metropolitana)",-33.4597169,-70.5536838,400
"Simón Bolivar /monseñor Edwards, Palmas de Mallorca, La Reina, RM (Metropolitana)",-33.4462333,-70.5610634,401
"Jose Arrieta Con Tobalaba, Francisco de Villagra, La Reina, RM (Metropolitana)",-33.4626458,-70.5516977,402
"Echeñique / Loreley, Palmas de Mallorca, La Reina, RM (Metropolitana)",-33.44769,-70.557785,403
"Avenida Ossa 1 - 300, La Reina, Chile, Metro Simón Bolivar, La Reina, RM (Metropolitana)",-33.4420668,-70.5729817,404
"Metro Principe De Gales, Metro Príncipe de Gales - Country Club, La Reina, RM (Metropolitana)",-33.43916,-70.57309,405
"Avenida Príncipe De Gales 5921, Metro Príncipe de Gales - Country Club, La Reina, RM (Metropolitana)",-33.438387,-70.5717394,406
"Metro Príncipe De Gales / Country Club, Metro Príncipe de Gales - Country Club, La Reina, RM (Metropolitana)",-33.43916,-70.57309,407
,,,408
"Tobalaba 7200 - 7500, La Reina, Chile, Metro Simón Bolivar, La Reina, RM (Metropolitana)",-33.449867,-70.5610225,409
"Mateo De Toro Y Zambrano 1200 - 1500, La Reina, Chile, La Reina, RM (Metropolitana)",-33.4423844,-70.5546475,410
"Avenida Príncipe De Gales 5921, Metro Príncipe de Gales - Country Club, La Reina, RM (Metropolitana)",-33.438387,-70.5717394,411
,,,412
"Príncipe De Gales 6600 - 6900, La Reina, Región Metropolitana, Chile, Metro Príncipe de Gales - Country Club, La Reina, RM (Metropolitana)",-33.4384326,-70.5650511,413
,,,414
"Príncipe De Gales 6600 - 6900, La Reina, Región Metropolitana, Chile, Metro Príncipe de Gales - Country Club, La Reina, RM (Metropolitana)",-33.4384326,-70.5650511,415
,,,416
,,,417
"Avenida Ossa / Mall Plaza Egaña, Metro Simón Bolivar, La Reina, RM (Metropolitana)",-33.4524377,-70.5694704,418
,,,419
,,,420
"Mateo De Toro Y Zambrano 1491, La Reina, Chile, Carlos Ossandón, La Reina, RM (Metropolitana)",-33.4404739,-70.5556593,421
,,,422
"Mateo De Toro Y Zambrano 1200 - 1500, La Reina, Chile, Carlos Ossandón, La Reina, RM (Metropolitana)",-33.4423844,-70.5546475,423
,,,424
"Industrial La Reina, Pepe Vila, La Reina, RM (Metropolitana)",-33.454956,-70.5429149,425
,,,426
"Avenida Larraín, La Reina, Chile, Blest Gana, La Reina, RM (Metropolitana)",-33.4528255,-70.5645612,427
,,,428
,,,429
"Avenida Larraín 6642, La Reina, Chile, Metro Simón Bolivar, La Reina, RM (Metropolitana)",-33.4521876,-70.5613071,430
"Avenida Larrain / Avda. Tobalaba, Blest Gana, La Reina, RM (Metropolitana)",-33.4522424,-70.5589292,431
,,,432
"Av. La Dehesa 1178, Lo Barnechea, Chile, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.360979,-70.515763,436
"Lo Barnechea, RM (Metropolitana)",-33.352669,-70.518517,437
"La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3142744,-70.5108662,438
"La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3142744,-70.5108662,439
"Avenida La Dehesa, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3419788,-70.5213518,440
"Puente Nuevo, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.347321,-70.5242018,441
"Puente Nuevo| Oficina En Venta/arriendo (48m2) | Lo Barnechea | One Propiedades, Puente Nuevo, Lo Barnechea, RM (Metropolitana)",-33.3643805,-70.5111186,442
"La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3142744,-70.5108662,443
"Williamson Balfour, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3634301,-70.5137986,444
"La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3142744,-70.5108662,445
"La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3142744,-70.5108662,446
"Raul Labbe, Lo Barnechea, RM (Metropolitana)",-33.3623471,-70.5078501,447
"Escriva De Balaguer, 13.000, Los Trapenses, Lo Barnechea, RM (Metropolitana)",-33.3425879,-70.5461851,448
"Av. La Dehesa 1201, 7690277 Lo Barnechea, Región Metropolitana, Chile, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.360386,-70.5151516,449
"Puente Nuevo, Lo Barnechea, RM (Metropolitana)",-33.3643805,-70.5111186,450
"Av. La Dehesa 440, 0, Antigua Lo Barnechea, Lo Barnechea, RM (Metropolitana)",-33.3630746,-70.5156165,451
"Los Cactus, La Dehesa Central, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3557669,-70.5175881,452
"Puente Nuevo, Lo Barnechea, RM (Metropolitana)",-33.3643805,-70.5111186,453
"La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3142744,-70.5108662,454
"Escriva De Balaguer, 13.000, Los Trapenses, Lo Barnechea, RM (Metropolitana)",-33.3425879,-70.5461851,455
"Se Vende Oficina En Sector Puente Nuevo, Lo Barnechea, Puente Nuevo, Lo Barnechea, RM (Metropolitana)",-33.356657,-70.5069772,456
"Av. La Dehesa /los Cactus, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3557669,-70.5175881,457
"Avenida Raúl Labbé 12600 - 12900, Lo Barnechea, Chile, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.365889,-70.5170686,458
"Las Condes // Cantagallo, Plaza San Enrique, Lo Barnechea, RM (Metropolitana)",-33.3650674,-70.4945632,459
"Av. La Dehesa 1200, Lo Barnechea, Chile, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3610724,-70.5159322,460
"Av. La Dehesa, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3419788,-70.5213518,461
"Avenida La Dehesa 440, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3630746,-70.5156165,462
"Puente Nuevo, Lo Barnechea, RM (Metropolitana)",-33.3643805,-70.5111186,463
"Pc428-avenida La Dehesa / Esq. Luis Bascuñán, 7690106 Lo Barnechea, Región Metropolitana, Chile, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.355608,-70.5174667,464
"La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3142744,-70.5108662,465
"Avenida La Dehesa 440, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3630746,-70.5156165,466
"Puente Nuevo, Lo Barnechea, RM (Metropolitana)",-33.3643805,-70.5111186,467
"Av. La Dehesa, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3419788,-70.5213518,468
"Escrivá De Balaguer, Puente Nuevo, Lo Barnechea, RM (Metropolitana)",-33.3643182,-70.5023796,469
"Avenida La Dehesa 181, Puente Nuevo, Lo Barnechea, RM (Metropolitana)",-33.3638195,-70.5141058,470
"La Dehesa Central, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3142744,-70.5108662,471
"Avenida La Dehesa 440, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3630746,-70.5156165,472
,,,473
"Av. La Dehesa , Puente Nuevo, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3419788,-70.5213518,474
"Av. La Dehesa / Av. Las Condes, 0, Puente Nuevo, Lo Barnechea, RM (Metropolitana)",-33.377282,-70.527918,475
,,,476
"Av. La Dehesa, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3419788,-70.5213518,477
"David Bengurion 352, Lo Barnechea, Región Metropolitana, Chile, Puente Nuevo, Lo Barnechea, RM (Metropolitana)",-33.36768,-70.5107589,478
"Se Vende Oficina En Sector Puente Nuevo, Lo Barnechea, Puente Nuevo, Lo Barnechea, RM (Metropolitana)",-33.356657,-70.5069772,479
"Portal La Dehesa, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3575255,-70.5152985,480
"Av. La Dehesa, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3419788,-70.5213518,481
"Dehesa Central, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3419788,-70.5213518,482
"Av La Dehesa, Puente Nuevo, Lo Barnechea, RM (Metropolitana)",-33.3419788,-70.5213518,483
"Avenida La Dehesa 265, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3634334,-70.5138087,484
,,,485
"Oportunidad | San Jose Escriba De Balaguer | Av. La Dehesa, Plaza San Enrique, Lo Barnechea, RM (Metropolitana)",-33.3142744,-70.5108662,486
"Los Cactus, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3557669,-70.5175881,487
"Lo Barnechea, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3142744,-70.5108662,488
"San José De La Sierra, Puente Nuevo, Lo Barnechea, RM (Metropolitana)",-33.365768,-70.5072003,489
"La Dehesa, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3142744,-70.5108662,490
"Avda Raul Labbé 12613, 1 - 300, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3648462,-70.5145388,491
"La Dehesa 1844, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.355297,-70.5185914,492
"La Dehesa, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3142744,-70.5108662,493
"Puente Nuevo, Lo Barnechea, RM (Metropolitana)",-33.3643805,-70.5111186,494
"Av. La Dehesa 1 - 300, Lo Barnechea, Chile, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3601929,-70.5166035,495
"La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3142744,-70.5108662,496
"La Dehesa 1844, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.355297,-70.5185914,497
"La Dehesa 1844, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.355297,-70.5185914,498
"La Dehesa / El Gabino, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3528678,-70.5127202,499
"Puente Nuevo, Lo Barnechea, RM (Metropolitana)",-33.3643805,-70.5111186,500
,,,501
"Portal La Dehesa, Los Cactus, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3575255,-70.5152985,502
"Raul Labbe 12613, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3648462,-70.5145388,503
"Oficina En Venta Av. La Dehesa / Costanera Norte, Lo Barnechea, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3419788,-70.5213518,504
"Raúl Labbé / Puente Nuevo, Lo Barnechea, RM (Metropolitana)",-33.3623471,-70.5078501,505
"Oficina En Piso 3 Con 2 Estacionamientos., Lo Barnechea, RM (Metropolitana)",-33.352669,-70.518517,506
"Av. La Dehesa - Portal La Dehesa, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3575255,-70.5152985,507
"Camino Del Pregonero 2700 - 3000, Lo Barnechea, Chile, El Huinganal, Lo Barnechea, RM (Metropolitana)",-33.3446935,-70.5094564,508
,,,509
"La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3142744,-70.5108662,510
"Avenida Monseñor Escriva De Balaguer 12900 - 13200, Lo Barnechea, Chile, Puente Nuevo, Lo Barnechea, RM (Metropolitana)",-33.3684912,-70.512637,511
,,,512
"Av. La Dehesa 1 - 300, Lo Barnechea, Chile, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3601929,-70.5166035,513
"Jose Alcalde Delano, Lo Barnechea, RM (Metropolitana)",-33.3557181,-70.5329806,514
,,,515
"Avenida Monseñor Escriva De Balaguer 13105, Lo Barnechea, Chile, Puente Nuevo, Lo Barnechea, RM (Metropolitana)",-33.3680445,-70.5108091,516
"Raul Labbe, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3642218,-70.5144105,517
"Oficinas De Inversion Lo Barnechea Puente La Dehesa 5 Ofici, Puente Nuevo, Lo Barnechea, RM (Metropolitana)",-33.3343176,-70.5202876,518
"Lo Barnechea Y Uno Poniente, Lo Barnechea, RM (Metropolitana)",-33.361147,-70.5071846,519
"Avenida San Josemaría Escrivá De Balaguer 200, Puente Nuevo, Lo Barnechea, RM (Metropolitana)",-33.380384,-70.5744765,520
"Puente Nuevo, Lo Barnechea, RM (Metropolitana)",-33.3643805,-70.5111186,521
,,,522
,,,523
"Lo Barnechea, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3142744,-70.5108662,524
"Av. La Dehesa, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3419788,-70.5213518,525
"La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3142744,-70.5108662,526
"La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3142744,-70.5108662,527
"Av. La Dehesa 1201, Lo Barnechea, Chile, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.360386,-70.5151516,528
,,,529
"Av. La Dehesa 1 - 300, Lo Barnechea, Chile, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3601929,-70.5166035,530
"Avenida Raúl Labbé 12613, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3648462,-70.5145388,531
"Avenida La Dehesa 181, Lo Barnechea, Chile, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3638195,-70.5141058,532
,,,533
,,,534
,,,535
,,,536
,,,537
,,,538
"La Dehesa 1205, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3611779,-70.5155769,539
"La Dehesa / Mall Dehesa, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3419788,-70.5213518,540
,,,541
"Portal La Dehesa, El Rodeo, Notaria Lo Barnechea, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3575255,-70.5152985,542
"La Dehesa, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3142744,-70.5108662,543
,,,544
"La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3142744,-70.5108662,545
"Avenida La Dehesa 181, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3638195,-70.5141058,546
,,,547
"Oficinas En Dehesa Central Barnechea, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.352669,-70.518517,548
"La Dehesa, Puente Nuevo, Lo Barnechea, RM (Metropolitana)",-33.3419788,-70.5213518,549
"Av La Dehesa | 2 Oficinas En Venta 95 M2 | Lo Barnechea | One Propiedades, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3551112,-70.5181063,550
"Av.la Dehesa | Ofic En Venta (2p1b) | Lo Barnechea | Walker &amp; Partners, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3422415,-70.5214052,551
"Avenida La Dehesa, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3419788,-70.5213518,552
,,,553
"La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3142744,-70.5108662,554
,,,555
,,,556
"Avenida La Dehesa 181, Puente Nuevo, Lo Barnechea, RM (Metropolitana)",-33.3638195,-70.5141058,557
,,,558
"La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3142744,-70.5108662,559
,,,560
,,,561
"Lider La Dehesa Fm, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3523407,-70.5207672,562
"Raul Labbe 13700, Lo Barnechea, RM (Metropolitana)",-33.3617705,-70.5066951,563
"Raúl Labbé - La Dehesa, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3642218,-70.5144105,564
"Mall Portal La Dehesa, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3575255,-70.5152985,565
"Portal La Dehesa, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3575255,-70.5152985,566
"La Dehesa, Puente Nuevo, Lo Barnechea, RM (Metropolitana)",-33.3419788,-70.5213518,567
,,,568
"Las Condes/plaza San Enrique/ Arrendado 5.2% Rentabilidad Anual Sobre Uf, Plaza San Enrique, Lo Barnechea, RM (Metropolitana)",-33.3650674,-70.4945632,569
"Edificio Puertas Del Sol, Planta Libre, Vistas Amplias, Puente Nuevo, Lo Barnechea, RM (Metropolitana)",-33.3643805,-70.5111186,570
"Las Condes / Plaza San Enrique, Plaza San Enrique, Lo Barnechea, RM (Metropolitana)",-33.3635446,-70.4934817,571
,,,572
"Avenida San Josemaría Escrivá De Balaguer 312, Puente Nuevo, Lo Barnechea, RM (Metropolitana)",-33.380384,-70.5744765,573
"Av. Raúl Labbé 12600, Lo Barnechea, Chile, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.365889,-70.5170686,574
"Av. Las Condes/ Lo Barnechea, Rm (metropolitana), Puente Nuevo, Lo Barnechea, RM (Metropolitana)",-33.3698132,-70.5123231,575
"Av. La Dehesa / Oficina Piso 9 / 33 M2, Puente Nuevo, Lo Barnechea, RM (Metropolitana)",-33.3643805,-70.5111186,576
"Av. La Dehesa | Oficina En Venta ( Planta Libre 2b) | Lo Barnechea | Walker &amp; Partners, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3472829,-70.5424959,577
"Raul Labbe / Costanera La Dehesa, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3652854,-70.5149646,578
,,,579
"Comandante Malbec, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3608336,-70.515963,580
"Av. La Dehesa 1355, Lo Barnechea, Región Metropolitana, Chile, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3607409,-70.5157613,581
,,,582
,,,583
,,,584
"Raul Labbé, Lo Barnechea, RM (Metropolitana)",-33.3623471,-70.5078501,585
"Avenida Monseñor Escriva De Balaguer 13105, Lo Barnechea, Chile, Puente Nuevo, Lo Barnechea, RM (Metropolitana)",-33.3680445,-70.5108091,586
"Portal La Dehesa, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3575255,-70.5152985,587
"La Dehesa, Puente Nuevo, Lo Barnechea, RM (Metropolitana)",-33.3419788,-70.5213518,588
"Puente Lider La Dehesa, Puente Nuevo, Lo Barnechea, RM (Metropolitana)",-33.3523407,-70.5207672,589
,,,590
,,,591
"El Huinganal Esquina El Pregonero, El Huinganal, Lo Barnechea, RM (Metropolitana)",-33.3365534,-70.5087142,592
"Raúl Labbe 12600 - 12900, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.365889,-70.5170686,593
"Avenida La Dehesa, Lo Barnechea, Chile, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3419788,-70.5213518,594
,,,595
"Av. La Dehesa 1822, 7690122 Lo Barnechea, Región Metropolitana, Chile, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3556385,-70.518359,596
,,,597
,,,598
"Avenida Raúl Labbé, Lo Barnechea, Chile, Lo Barnechea, RM (Metropolitana)",-33.3623471,-70.5078501,599
,,,600
"Invierte En Preciosa Oficina, Raúl Labbé 12613, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3648462,-70.5145388,601
"La Dehesa, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3142744,-70.5108662,602
"Lo Barnechea, El Huinganal, Lo Barnechea, RM (Metropolitana)",-33.3365534,-70.5087142,603
"Raul Labbe, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3642218,-70.5144105,604
"Avenida La Dehesa 1800 - 2100, Lo Barnechea, Chile, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3557669,-70.5175881,605
"La Dehesa, Excelente Ofic. Como Nueva¡¡¡, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3142744,-70.5108662,606
"Puente Nuevo, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.347321,-70.5242018,607
"Avenida La Dehesa, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3419788,-70.5213518,608
"Av La Dehesa, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3419788,-70.5213518,609
,,,610
"Raul Labbe, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3642218,-70.5144105,611
"Avenida La Dehesa, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3419788,-70.5213518,612
,,,613
"Mall La Dehesa, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3142744,-70.5108662,614
,,,615
"Avenida Monseñor Escriva De Balaguer 13105, Oficina 300 - 600, Vitacura, Lo Barnechea, Chile, Puente Nuevo, Lo Barnechea, RM (Metropolitana)",-33.3680445,-70.5108091,616
"Avda. La Dehesa - Comandante Malbec, La Dehesa, Lo Barnechea, RM (Metropolitana)",-33.3607409,-70.5157613,617
